ticker,date,headline,content,source,overall_sentiment_score,overall_sentiment_label
AAPL,2024-09-30,"Ingram Micro IPO, Revenue Details Go Live","Ingram Micro has filed its registration statement with the SEC for a proposed initial public offering, with its common stock set to trade under the symbol ""INGM"" on the New York Stock Exchange. The filing reveals that Ingram Micro's net sales have declined over the past three years, from $54.4 billion in 2021 to $48 billion in 2023. Platinum Equity, which owns Ingram, will sell the common stock through its entity Imola JV Holdings, with the number of available shares and price range yet to be determined.",Channel Futures,-0.071813,Neutral
AAPL,2024-09-30,ResMed Unveils New Collection of Digital and Personalized Solutions designed to Improve Sleep Health,"ResMed has announced new patient-centric products aimed at enhancing the therapy journey for sleep apnea patients, integrating with digital wearables and generative AI for a more personalized sleep health experience. Key innovations include a myAir™ smartwatch app, sleep staging integration, personalized coaching, holistic health trend tracking, and an AI-enabled sleep health concierge named Dawn. Additionally, ResMed introduced LUXE travel gear designed for CPAP users on the go.",GlobeNewswire,0.344045,Somewhat-Bullish
AAPL,2024-09-30,Xiao-I Awaits Final Ruling On Patent Infringement Lawsuit Against Apple Over AI Technology Claims,"Xiao-I Corp. (AIXI) is awaiting a final ruling in its patent infringement lawsuit against Apple Computer Trading (Shanghai) Co., Ltd. and Apple, Inc. (AAPL) concerning alleged infringements on AI technology. The Shanghai High People's Court held a hearing on September 24, 2024, and the trial concluded on July 31, 2024. Both parties are now awaiting the Court's decision.",RTTNews,0.139502,Neutral
AAPL,2024-10-01,Apple launches new professional learning resources for teachers and expands global education grant program,"Apple has launched new free classroom resources for teachers and students to encourage creativity, coinciding with World Teachers' Day. The company also announced a significant expansion of its education grant program to include 100 new schools across six continents, providing free grant-funded STEAM programming. Additionally, Apple released its first-ever Education Impact Report, detailing its global efforts to support educators and learners.",Apple,0.499645,Bullish
AAPL,2024-10-01,Coherent sells wafer fab to UK's Ministry of Defence for reported £20M,"Coherent has sold its gallium arsenide (GaAs) wafer fabrication facility in the north of England to the UK government for a reported £20 million. The move is part of Coherent's strategy to optimize its portfolio and streamline operations following the 2022 merger of II-VI and the original Coherent laser business. While the UK's Ministry of Defence acquired the fab, a new company, Octric Semiconductors, managed by the former general manager of the facility, has been formed, with the MoD emphasizing a focus on military applications for the secure GaAs fab.",Optics.org,0.034578,Neutral
AAPL,2024-10-01,"Invesco QQQ Stock Forecast Monthly 2024, 2025 To 2030","This article provides a long-term forecast for Invesco QQQ stock from 2024 to 2030, based on its past performance and future business strategies, particularly focusing on the growth of its underlying tech giant holdings. It details monthly forecasts for 2024 and segmented forecasts for subsequent years, alongside QQQ's fundamentals, historical price data, and its top 20 holdings on the Nasdaq-100 Index. The analysis suggests QQQ could be a good long-term investment given its strong portfolio of tech companies.",Exla Resources,0.353028,Bullish
AAPL,2024-10-01,Threat assessment: ranking risk among US companies dealing with China,"A market research firm, Strategy Risks, has identified the most vulnerable US companies among the top 250 publicly listed firms regarding their exposure to China. Ford Motor, Carrier, Tesla, Apple, and Coca-Cola were ranked highest due to their extensive business ties to the country. The assessment considered factors like supply chain dynamics, government connections, and industry regulations in China.",South China Morning Post,-0.258985,Somewhat-Bearish
AAPL,2024-10-02,Germany hit with another OnePlus sales ban after new 5G patent dispute ahead of OnePlus 13 launch,"OnePlus is facing another sales ban in Germany due to a new 5G patent dispute with InterDigital, similar to a prior one with Nokia. This new dispute has halted smartphone sales in the German online store shortly before the anticipated launch of the OnePlus 13. The company is in negotiations with InterDigital to resolve the issue quickly, as the previous dispute took two years to settle.",Notebookcheck,0.101918,Neutral
AAPL,2024-10-03,Cap-weighted vs. equal-weighted ETFs: Which is best for Canadian investors?,"This article explores the pros and cons of cap-weighted versus equal-weighted ETFs for Canadian investors, especially in light of the concentrated dominance of ""Magnificent 7"" tech stocks. It delves into the potential concentration risk of cap-weighted indexes and examines whether equal weighting offers a better solution, ultimately concluding that cap-weighting, due to its simplicity and lower friction costs, tends to be more effective for long-term risk-adjusted returns despite some arguments for equal weighting's diversification benefits.",MoneySense,-0.116261,Neutral
AAPL,2024-10-03,Run the Neighborhood: NBA® 2K25 Arcade Edition Now Available on Apple Arcade,"2K has announced the release of NBA® 2K25 Arcade Edition on Apple Arcade, featuring NBA champion Jayson Tatum on the cover. This latest installment brings new features like an expanded MyCAREER mode with an interactive Neighborhood, a GOAT Challenge to relive NBA legends' careers starting with Jayson Tatum, and an improved tutorial system through Quests. Upcoming Seasons will offer fresh rewards and updates for players across Apple devices including iPhone, iPad, Mac, Apple TV, and Apple Vision Pro.",2K Newsroom,0.429519,Bullish
AAPL,2024-10-03,"Visa monopolizes debit card networks, DOJ lawsuit claims","The U.S. Department of Justice (DOJ) has filed an antitrust lawsuit against Visa Inc., alleging the company maintains an unlawful monopoly on debit card networks. The lawsuit claims Visa engages in anticompetitive practices, such as penalizing banks and merchants using alternative payment systems and making agreements with technology companies like Apple, PayPal, and Square to prevent them from becoming competitors. These actions have allowed Visa to control over 60% of debit card transactions and charge more than $7 billion in processing fees, which the DOJ argues are passed on to consumers.",Class Action Lawsuits,-0.211876,Somewhat-Bearish
AAPL,2024-10-05,TSMC signs deal with US chip test firm,"Taiwan Semiconductor Manufacturing Co (TSMC) has partnered with Amkor Technology Inc to provide advanced packaging and test services in Arizona, supporting customer needs for geographical flexibility in chip manufacturing. This collaboration will establish local advanced packaging capabilities for TSMC's customers, especially those using its Phoenix, Arizona wafer fabrication facilities, and aims to strengthen the US semiconductor ecosystem. Amkor's planned facility in Peoria, Arizona, will be the largest outsourced advanced packaging and test facility in the US, with TSMC leveraging its services for technologies like Integrated Fan-Out (InFO) and Chip on Wafer on Substrate (CoWoS).",Taipei Times,0.337102,Somewhat-Bullish
AAPL,2024-10-07,Apple Dips as Jefferies Says Hopes for AI Phone Are Overblown,"Apple Inc. shares fell after a Jefferies analyst, Edison Lee, stated that investor expectations for the AI-powered iPhone 16/17 are ""premature"" and ""overblown."" Jefferies downgraded its rating on Apple stock to ""hold,"" citing a lack of material new features and limited AI coverage that suggests high market expectations for unit growth will not be met.",Bloomberg.com,-0.382938,Bearish
AAPL,2024-10-07,How BP Hopes to Boost User Touch Points With Its New Loyalty App,"BP has launched a new loyalty app called ""earnify"" to increase customer engagement and drive its mobility business in the U.S. The app allows users to earn points on fuel and in-store purchases, offering rewards and a 5-cents-per-gallon discount on gas. BP expects ""earnify"" to significantly boost daily customer touchpoints globally.",Digital Transactions,0.220648,Somewhat-Bullish
